,Symbol,Security Name,Price
1151,OVID,Ovid Therapeutics Inc. - Common Stock,0.30300000309944153
1152,OXBR,Oxbridge Re Holdings Limited - Ordinary Shares,1.9299999475479126
1153,OXBRW,Oxbridge Re Holdings Limited - Warrant,0.4099999964237213
1154,OXLC,Oxford Lane Capital Corp. - Closed End Fund,4.880000114440918
1155,OXSQ,Oxford Square Capital Corp. - Closed End Fund,2.450000047683716
1156,PACB,"Pacific Biosciences of California, Inc. - Common Stock",1.0299999713897705
1157,PALI,"Palisade Bio, Inc. - Common Stock",0.6899999976158142
1158,PANL,Pangaea Logistics Solutions Ltd. - Common Stock,4.380000114440918
1159,PASG,"Passage Bio, Inc. - Common Stock",0.3019999861717224
1160,PAVM,PAVmed Inc. - Common Stock,0.6489999890327454
1161,PAVS,Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares,0.9810000061988831
1162,PAYS,"Paysign, Inc. - Common Stock",3.609999895095825
1163,PBMWW,Psyence Biomedical Ltd. - Warrant,0.014700000174343586
1164,PBYI,Puma Biotechnology Inc - Common Stock,3.390000104904175
1165,PC,Premium Catering (Holdings) Limited - Ordinary Shares,1.0
1166,PCLA,PicoCELA Inc. - American Depositary Shares,0.4320000112056732
1167,PCSA,"Processa Pharmaceuticals, Inc. - Common Stock",0.23499999940395355
1168,PCTTW,"PureCycle Technologies, Inc. - Warrant",2.2799999713897705
1169,PDSB,PDS Biotechnology Corporation - Common Stock,1.4199999570846558
1170,PDYNW,Palladyne AI Corp. - Warrant,0.10989999771118164
1171,PEPG,PepGen Inc. - Common Stock,1.5399999618530273
1172,PET,Wag! Group Co. - Common Stock,0.14000000059604645
1173,PETS,"PetMed Express, Inc. - Common Stock",3.859999895095825
1174,PETWW,Wag! Group Co. - Warrant,0.013000000268220901
1175,PETZ,"TDH Holdings, Inc. - Common Shares",0.8920000195503235
1176,PFAI,Pinnacle Food Group Limited - Class A Common Shares,3.2300000190734863
1177,PGEN,"Precigen, Inc. - Common Stock",1.4500000476837158
1178,PGYWW,Pagaya Technologies Ltd. - Warrants,0.23010000586509705
1179,PHAT,"Phathom Pharmaceuticals, Inc. - Common Stock",4.085000038146973
1180,PHIO,Phio Pharmaceuticals Corp. - Common Stock,1.840000033378601
1181,PHLT,"Performant Healthcare, Inc. - Common Stock",2.6700000762939453
1182,PHOE,Phoenix Asia Holdings Limited - Ordinary Shares,3.0799999237060547
1183,PHUN,"Phunware, Inc. - Common Stock",3.130000114440918
1184,PLBY,"PLBY Group, Inc.  - Common Stock",1.5499999523162842
1185,PLMKW,Plum Acquisition Corp. IV - Warrants,0.20000000298023224
1186,PLRX,"Pliant Therapeutics, Inc. - Common Stock",1.3799999952316284
1187,PLRZ,Polyrizon Ltd. - Ordinary Shares,0.007000000216066837
1188,PLUG,"Plug Power, Inc. - Common Stock",0.7699999809265137
1189,PLUT,Plutus Financial Group Limited - Ordinary Shares,2.640000104904175
1190,PMAX,Powell Max Limited - Class A Ordinary Shares,0.3400000035762787
1191,PMCB,"PharmaCyte  Biotech, Inc. - Common Stock",1.059999942779541
1192,PMEC,Primech Holdings Ltd. - Ordinary Shares,1.1649999618530273
1193,PMN,ProMIS Neurosciences Inc. - Common Shares,0.5099999904632568
1194,PMVP,"PMV Pharmaceuticals, Inc. - Common Stock",0.8659999966621399
1195,PN,Skycorp Solar Group Limited - Ordinary Shares,2.5
1196,POAI,Predictive Oncology Inc. - Common Stock,1.0800000429153442
1197,POCI,"Precision Optics Corporation, Inc. - Common stock",4.519999980926514
1198,PODC,"PodcastOne, Inc. - Common Stock",2.0199999809265137
1199,POET,POET Technologies Inc. - Common Shares,4.710000038146973
1200,POLA,"Polar Power, Inc. - Common Stock",1.7699999809265137
1201,POLEW,Andretti Acquisition Corp. II - Warrant,0.20999999344348907
1202,POWW,Outdoor Holding Company - Common Stock,1.9199999570846558
1203,PPBT,Purple Biotech Ltd. - American Depositary Shares,2.2699999809265137
1204,PPSI,"Pioneer Power Solutions, Inc. - Common Stock",3.0199999809265137
1205,PRFX,PainReform Ltd. - Ordinary Shares,1.909999966621399
1206,PRLD,Prelude Therapeutics Incorporated - Common Stock,0.8830000162124634
1207,PRME,"Prime Medicine, Inc. - Common Stock",1.590000033378601
1208,PROF,Profound Medical Corp. - common stock,4.710000038146973
1209,PROK,ProKidney Corp. - Class A Ordinary Shares,0.8069999814033508
1210,PROP,Prairie Operating Co. - Common Stock,4.070000171661377
1211,PRPH,"ProPhase Labs, Inc. - Common Stock",0.38999998569488525
1212,PRPL,"Purple Innovation, Inc. - Common Stock",0.8880000114440918
1213,PRQR,ProQR Therapeutics N.V. - Ordinary Shares,1.6200000047683716
1214,PRSO,Peraso Inc. - Common Stock,0.8700000047683716
1215,PRTS,"CarParts.com, Inc. - Common Stock",0.7900000214576721
1216,PRZO,ParaZero Technologies Ltd. - Ordinary Shares,0.949999988079071
1217,PSEC,Prospect Capital Corporation - Closed End Fund,3.690000057220459
1218,PSHG,Performance Shipping Inc. - Common Shares,1.409999966621399
1219,PSIG,PS International Group Ltd. - Ordinary Shares,0.32100000977516174
1220,PSNL,"Personalis, Inc. - Common Stock",4.949999809265137
1221,PSNY,Polestar Automotive Holding UK Limited - Class A ADS,1.1699999570846558
1222,PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),0.16410000622272491
1223,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",0.41999998688697815
1224,PT,Pintec Technology Holdings Limited - American Depositary Shares,0.9200000166893005
1225,PTIX,"Protagenic Therapeutics, Inc. - Common Stock",3.0299999713897705
1226,PTIXW,"Protagenic Therapeutics, Inc. - Warrant",0.0052999998442828655
1227,PTLE,PTL LTD - Ordinary Shares,1.3799999952316284
1228,PTPI,"Petros Pharmaceuticals, Inc. - Common Stock",0.13300000131130219
1229,PWM,Prestige Wealth Inc. - Class A Ordinary Shares,0.4729999899864197
1230,PXLW,"Pixelworks, Inc. - Common Stock",0.5400000214576721
1231,PXS,Pyxis Tankers Inc. - Common Stock,3.069999933242798
1232,PXSAW,Pyxis Tankers Inc. - Warrant,0.018200000748038292
1233,PYPD,PolyPid Ltd. - Ordinary Shares,2.744999885559082
1234,PYXS,"Pyxis Oncology, Inc. - Common Stock",1.2100000381469727
1235,QH,Quhuo Limited - American Depository Shares,1.1799999475479126
1236,QIPT,Quipt Home Medical Corp. - Common Shares,1.409999966621399
1237,QLGN,"Qualigen Therapeutics, Inc. - Common Stock",3.869999885559082
1238,QMMM,QMMM Holdings Limited - Class A Ordinary Shares,1.25
1239,QNCX,"Quince Therapeutics, Inc. - Common Stock",0.8500000238418579
1240,QRHC,Quest Resource Holding Corporation - Common Stock,2.5199999809265137
1241,QSEAR,Quartzsea Acquisition Corporation - Rights,0.25999999046325684
1242,QSI,Quantum-Si Incorporated - Class A Common Stock,1.4800000190734863
1243,QSIAW,Quantum-Si Incorporated - Warrant,0.4620000123977661
1244,QTRX,Quanterix Corporation - Common Stock,4.789999961853027
1245,QTTB,Q32 Bio Inc. - Common Stock,1.7699999809265137
1246,QVCGA,"QVC Group, Inc. - Series A Common Stock",0.10000000149011612
1247,RADX,Radiopharm Theranostics Limited - American Depositary Shares,4.150000095367432
1248,RAINW,"Rain Enhancement Technologies Holdco, Inc. - Warrants",0.16869999468326569
1249,RANGR,Range Capital Acquisition Corp. - Rights,0.23000000417232513
1250,RANI,"Rani Therapeutics Holdings, Inc. - Class A Common Stock",0.640999972820282
1251,RAPT,"RAPT Therapeutics, Inc. - Common Stock",0.8389999866485596
1252,RAVE,"Rave Restaurant Group, Inc. - Common Stock",2.7300000190734863
1253,RAY,Raytech Holding Limited - ordinary shares,1.6699999570846558
1254,RAYA,Erayak Power Solution Group Inc. - Class A Ordinary Shares,1.4500000476837158
1255,RBBN,Ribbon Communications Inc.  - Common Stock,3.630000114440918
1256,RBNE,Robin Energy Ltd. - Common Stock,2.6640000343322754
1257,RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",0.04830000177025795
1258,RCON,"Recon Technology, Ltd. - Class A Ordinary Shares",2.049999952316284
1259,RCT,RedCloud Holdings plc - Ordinary Shares,1.6089999675750732
1260,RDACR,Rising Dragon Acquisition Corp. - Rights,0.18000000715255737
1261,RDGT,"Ridgetech, Inc. - Ordinary Shares",1.059999942779541
1262,RDHL,Redhill Biopharma Ltd. - American Depositary Shares,1.850000023841858
1263,RDI,Reading International Inc - Class A Non-voting Common Stock,1.3300000429153442
1264,RDZN,"Roadzen, Inc. - Ordinary Shares",1.1299999952316284
1265,RDZNW,"Roadzen, Inc. - Warrants",0.07280000299215317
1266,REAX,"The Real Brokerage, Inc. - Common Shares",4.329999923706055
1267,REBN,"Reborn Coffee, Inc. - Common Stock",2.7699999809265137
1268,RECT,Rectitude Holdings Ltd - Ordinary Shares,4.730000019073486
1269,REE,REE Automotive Ltd. - Class A Ordinary Shares,0.8500000238418579
1270,REFR,Research Frontiers Incorporated - Common Stock,1.6699999570846558
1271,REKR,"Rekor Systems, Inc. - Common Stock",1.0800000429153442
1272,RELI,"Reliance Global Group, Inc. - Common Stock",1.2200000286102295
1273,RELIW,"Reliance Global Group, Inc. - Series A Warrants",0.020500000566244125
1274,RENB,Renovaro Inc. - Common Stock,0.32199999690055847
1275,RETO,"ReTo Eco-Solutions, Inc. - Class A Shares",3.880000114440918
1276,REVB,"Revelation Biosciences, Inc. - Common Stock",3.049999952316284
1277,REVBW,"Revelation Biosciences, Inc. - Warrant",0.010999999940395355
1278,RFAIR,RF Acquisition Corp II - Right,0.05999999865889549
1279,RFIL,"RF Industries, Ltd. - Common Stock",4.010000228881836
1280,RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",4.119999885559082
1281,RIBBR,Ribbon Acquisition Corp - Rights,0.20000000298023224
1282,RILY,"B. Riley Financial, Inc. - Common Stock",3.3399999141693115
1283,RILYL,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series B Cumulative Perpetual Preferred Stock",2.440000057220459
1284,RILYP,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",2.509000062942505
1285,RIME,"Algorhythm Holdings, Inc. - Common Stock",2.690000057220459
1286,RITR,Reitar Logtech Holdings Limited - Ordinary shares,3.609999895095825
1287,RKDA,"Arcadia Biosciences, Inc. - Common Stock",4.050000190734863
1288,RLAY,"Relay Therapeutics, Inc. - Common Stock",2.809999942779541
1289,RLMD,"Relmada Therapeutics, Inc. - Common Stock",0.460999995470047
1290,RLYB,Rallybio Corporation - Common Stock,0.3499999940395355
1291,RMBL,"RumbleOn, Inc. - Class B Common Stock",2.2300000190734863
1292,RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",1.1699999570846558
1293,RMCO,Royalty Management Holding Corporation - Class A Common Stock,1.1699999570846558
1294,RMNI,"Rimini Street, Inc. - Common Stock",3.3399999141693115
1295,RMSG,Real Messenger Corporation - Ordinary Shares,2.2200000286102295
1296,RMTI,"Rockwell Medical, Inc. - Common Stock",1.0099999904632568
1297,RNTX,"Rein Therapeutics, Inc. - Common Stock",2.2100000381469727
1298,RNWWW,ReNew Energy Global plc - Warrant,0.125
1299,RNXT,"RenovoRx, Inc. - Common Stock",1.1799999475479126
1300,ROMA,Roma Green Finance Limited - Ordinary Shares,2.069999933242798
1301,RPAY,Repay Holdings Corporation - Class A Common Stock,4.099999904632568
1302,RPID,"Rapid Micro Biosystems, Inc. - Class A Common Stock",3.2100000381469727
1303,RPTX,Repare Therapeutics Inc. - Common Shares,1.340000033378601
1304,RR,Richtech Robotics Inc. - Class B Common Stock,2.5799999237060547
1305,RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",3.2799999713897705
1306,RSSS,"Research Solutions, Inc - Common Stock",2.9600000381469727
1307,RSVRW,"Reservoir Media, Inc.. - Warrant",1.149999976158142
1308,RUMBW,Rumble Inc. - Warrant,4.050000190734863
1309,RVMDW,"Revolution Medicines, Inc. - Warrant",0.20000000298023224
1310,RVPH,"Reviva Pharmaceuticals Holdings, Inc. - Common Stock",0.8199999928474426
1311,RVPHW,"Reviva Pharmaceuticals Holdings, Inc. - Warrants",0.05119999870657921
1312,RVSN,Rail Vision Ltd. - Ordinary Shares,0.42100000381469727
1313,RVYL,Ryvyl Inc. - Common Stock,0.6899999976158142
1314,RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",4.559999942779541
1315,RXT,"Rackspace Technology, Inc. - Common Stock",1.2400000095367432
1316,RZLT,"Rezolute, Inc. - Common Stock (NV)",3.569999933242798
1317,RZLV,Rezolve AI PLC - Ordinary Shares,2.4100000858306885
1318,RZLVW,Rezolve AI PLC - Warrants,0.6194999814033508
1319,SABR,Sabre Corporation - Common Stock,2.950000047683716
1320,SABS,"SAB Biotherapeutics, Inc. - Common Stock",1.850000023841858
1321,SABSW,"SAB Biotherapeutics, Inc. - Warrant",0.02199999988079071
1322,SAGT,SAGTEC GLOBAL LIMITED - Ordinary shares,3.9800000190734863
1323,SANA,"Sana Biotechnology, Inc. - Common Stock",1.7450000047683716
1324,SATL,Satellogic Inc. - Class A Common Stock,4.139999866485596
1325,SATLW,Satellogic Inc. - Warrant,0.6500999927520752
1326,SAVA,"Cassava Sciences, Inc. - Common Stock",2.0899999141693115
1327,SBC,SBC Medical Group Holdings Incorporated - Common Stock,3.4000000953674316
1328,SBET,"SharpLink Gaming, Inc. - Common Stock",2.9600000381469727
1329,SBFM,Sunshine Biopharma Inc. - Common stock,1.5
1330,SBFMW,Sunshine Biopharma Inc. - Warrant,0.23000000417232513
1331,SCKT,"Socket Mobile, Inc. - Common Stock",1.149999976158142
1332,SCLX,Scilex Holding Company - Common Stock,4.210000038146973
1333,SCLXW,Scilex Holding Company - Warrant,0.09920000284910202
1334,SCNI,Scinai Immunotherapeutics Ltd. - American Depositary Shares,2.9100000858306885
1335,SCNX,"Scienture Holdings, Inc. - Common Stock",0.890999972820282
1336,SCOR,"comScore, Inc. - Common Stock",4.920000076293945
1337,SCPH,scPharmaceuticals Inc. - Common Stock,3.2200000286102295
1338,SCWO,374Water Inc. - common stock,0.3100000023841858
1339,SCYX,"SCYNEXIS, Inc. - Common Stock",0.7900000214576721
1340,SDA,SunCar Technology Group Inc. - Ordinary Shares,3.119999885559082
1341,SDAWW,SunCar Technology Group Inc. - Warrant,0.051100000739097595
1342,SDM,Smart Digital Group Limited - Ordinary Shares,4.340000152587891
1343,SDOT,Sadot Group Inc. - Common Stock,1.2899999618530273
1344,SDST,Stardust Power Inc. - Common Stock,0.6980000138282776
1345,SEAT,Vivid Seats Inc. - Class A common stock,1.9600000381469727
1346,SEATW,Vivid Seats Inc. - Warrant,0.2160000056028366
1347,SEED,Origin Agritech Limited - Ordinary Shares,1.159999966621399
1348,SEER,"Seer, Inc. - Class A Common Stock",2.069999933242798
1349,SELX,Semilux International Ltd. - Ordinary Shares,1.6399999856948853
1350,SERA,"Sera Prognostics, Inc. - Class A Common Stock",2.309999942779541
1351,SFHG,Samfine Creation Holdings Group Limited - Class A Ordinary Share,0.8889999985694885
1352,SFIX,"Stitch Fix, Inc. - Class A Common Stock",4.210000038146973
1353,SFWL,Shengfeng Development Limited - Class A Ordinary Shares,1.0299999713897705
1354,SGBX,Safe & Green Holdings Corp. - Common Stock,0.4650000035762787
1355,SGD,Safe and Green Development Corporation - Common Stock,0.8500000238418579
1356,SGHT,"Sight Sciences, Inc. - Common Stock",3.549999952316284
1357,SGLY,Singularity Future Technology Ltd. - Common Stock,0.8899999856948853
1358,SGMA,"SigmaTron International, Inc. - Common Stock",1.2599999904632568
1359,SGMO,"Sangamo Therapeutics, Inc. - Common Stock",0.4699999988079071
1360,SGMT,Sagimet Biosciences Inc. - Series A Common Stock,3.2200000286102295
1361,SGRP,"SPAR Group, Inc. - Common Stock",1.1200000047683716
1362,SHFS,"SHF Holdings, Inc. - Class A Common Stock",2.1500000953674316
1363,SHFSW,"SHF Holdings, Inc. - Warrants",0.01899999938905239
1364,SHIM,Shimmick Corporation - Common Stock,1.6799999475479126
1365,SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",4.855000019073486
1366,SHMD,SCHMID Group N.V. - Class A Ordinary Shares,2.869999885559082
1367,SHMDW,SCHMID Group N.V. - Warrants,0.23999999463558197
1368,SHOT,"Safety Shot, Inc. - Common Stock",0.4090000092983246
1369,SHOTW,"Safety Shot, Inc. - Warrant",0.08990000188350677
1370,SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",0.2160000056028366
1371,SIDU,"Sidus Space, Inc. - Class A Common Stock",1.6200000047683716
1372,SIEB,Siebert Financial Corp. - Common Stock,4.0
1373,SIFY,"Sify Technologies Limited - American Depository Shares, each represented by one Equity Share",4.610000133514404
1374,SILO,"Silo Pharma, Inc. - Common Stock",0.4830000102519989
1375,SIMAW,SIM Acquisition Corp. I - Warrant,0.23010000586509705
1376,SINT,"SiNtx Technologies, Inc. - Common Stock",3.1600000858306885
1377,SISI,"Shineco, Inc. - Common Stock",0.7689999938011169
1378,SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,0.9399999976158142
1379,SKIN,The Beauty Health Company - Class A Common Stock,1.7400000095367432
1380,SKK,SKK Holdings Limited - Ordinary Shares,0.6990000009536743
1381,SKYE,"Skye Bioscience, Inc. - Common Stock",1.8700000047683716
1382,SKYQ,Sky Quarry Inc. - Common Stock,0.7699999809265137
1383,SKYX,SKYX Platforms Corp. - Common Stock,1.4700000286102295
1384,SLDB,Solid Biosciences Inc. - Common Stock,2.7699999809265137
1385,SLDP,"Solid Power, Inc. - Class A Common Stock",1.3799999952316284
1386,SLDPW,"Solid Power, Inc. - Warrant",0.16500000655651093
1387,SLE,"Super League Enterprise, Inc. - Common Stock",0.17800000309944153
1388,SLN,Silence Therapeutics Plc - American Depository Share,4.369999885559082
1389,SLNH,"Soluna Holdings, Inc. - Common Stock",0.8399999737739563
1390,SLNHP,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock",3.515000104904175
1391,SLRN,"ACELYRIN, INC. - Common Stock",2.25
1392,SLRX,"Salarius Pharmaceuticals, Inc. - Common Stock",0.8309999704360962
1393,SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",1.6299999952316284
1394,SLSN,"Solesence, Inc. - Common stock",3.7100000381469727
1395,SLXN,Silexion Therapeutics Corp - Ordinary Shares,0.9160000085830688
1396,SLXNW,Silexion Therapeutics Corp - Warrant,0.041200000792741776
1397,SMSI,"Smith Micro Software, Inc. - Common Stock",0.8899999856948853
1398,SMST,Defiance Daily Target 2x Short MSTR ETF,1.309999942779541
1399,SMTK,"SmartKem, Inc. - Common Stock",1.0800000429153442
1400,SMX,SMX (Security Matters) Public Limited Company - Class A Ordinary Shares,1.3700000047683716
1401,SMXT,Solarmax Technology Inc. - Common Stock,1.2000000476837158
1402,SNAL,"Snail, Inc. - Class A Common Stock",1.0
1403,SND,"Smart Sand, Inc. - Common Stock",1.899999976158142
1404,SNDL,SNDL Inc. - Common Shares,1.350000023841858
1405,SNES,"SenesTech, Inc. - Common Stock",2.809999942779541
1406,SNGX,"Soligenix, Inc. - Common Stock",1.8600000143051147
1407,SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",3.2300000190734863
1408,SNPX,"Synaptogenix, Inc. - Common Stock",2.1600000858306885
1409,SNSE,"Sensei Biotherapeutics, Inc. - Common Stock",0.3440000116825104
1410,SNT,Senstar Technologies Corporation - Common Shares,3.559999942779541
1411,SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,1.75
1412,SNTI,"Senti Biosciences, Inc.  - Common Stock",3.180000066757202
1413,SNYR,Synergy CHC Corp. - Common Stock,2.380000114440918
1414,SOBR,"SOBR Safe, Inc. - Common Stock",3.140000104904175
1415,SOGP,Sound Group Inc. - American Depositary Shares,1.3270000219345093
1416,SOHO,Sotherly Hotels Inc. - Common Stock,0.7599999904632568
1417,SOND,Sonder Holdings Inc. - Class A Common Stock,2.0999999046325684
1418,SONDW,Sonder Holdings Inc. - Warrants,0.009700000286102295
1419,SONM,"Sonim Technologies, Inc. - Common Stock",0.9100000262260437
1420,SONN,"Sonnet BioTherapeutics Holdings, Inc. - Common Stock",1.2899999618530273
1421,SOPA,Society Pass Incorporated - Common Stock,1.159999966621399
1422,SOPH,SOPHiA GENETICS SA - Ordinary Shares,2.9600000381469727
1423,SOTK,Sono-Tek Corporation - Common Stock,3.8399999141693115
1424,SOUNW,"SoundHound AI, Inc. - Warrant",4.980000019073486
1425,SOWG,Sow Good Inc. - Common Stock,0.7699999809265137
1426,SPAI,Safe Pro Group Inc. - Common Stock,2.950000047683716
1427,SPHL,Springview Holdings Ltd - Ordinary shares,0.6029999852180481
1428,SPKLW,Spark I Acquisition Corp. - Warrant,0.22990000247955322
1429,SPPL,SIMPPLE LTD. - Ordinary Shares,3.4700000286102295
1430,SPRC,SciSparc Ltd. - Ordinary Shares,0.3160000145435333
1431,SPRO,"Spero Therapeutics, Inc. - Common Stock",0.6510000228881836
1432,SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",1.9900000095367432
1433,SPWR,"Complete Solaria, Inc. - Common Stock",1.8799999952316284
1434,SPWRW,"Complete Solaria, Inc. - Warrant",0.15000000596046448
1435,SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",0.035100001841783524
1436,SRM,"SRM Entertainment, Inc. - Common Stock",0.4339999854564667
1437,SRTS,"Sensus Healthcare, Inc. - Common Stock",4.460000038146973
1438,SSKN,"Strata Skin Sciences, Inc. - Common Stock",2.6500000953674316
1439,SSP,E.W. Scripps Company (The) - Class A Common Stock,2.3299999237060547
1440,STAI,ScanTech AI Systems Inc. - Common stock,0.9539999961853027
1441,STAK,STAK Inc. - Ordinary Shares,1.9500000476837158
1442,STEC,Santech Holdings Limited - American Depositary Shares,1.0440000295639038
1443,STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,1.3200000524520874
1444,STI,"Solidion Technology, Inc. - Common Stock",3.5199999809265137
1445,STIM,"Neuronetics, Inc. - Common Stock",4.21999979019165
1446,STKH,Steakholder Foods Ltd. - American Depositary Shares,2.859999895095825
1447,STKS,"The ONE Group Hospitality, Inc. - Common Stock",4.260000228881836
1448,STRM,"Streamline Health Solutions, Inc. - Common Stock",2.25
1449,STRO,"Sutro Biopharma, Inc. - Common Stock",0.9100000262260437
1450,STRR,"Star Equity Holdings, Inc. - Common Stock",2.309999942779541
1451,STSS,Sharps Technology Inc. - Common Stock,4.570000171661377
1452,STSSW,Sharps Technology Inc. - Warrant,0.014000000432133675
1453,STTK,"Shattuck Labs, Inc. - Common Stock",1.100000023841858
1454,SUGP,SU Group Holdings Limited - Ordinary Shares,0.9629999995231628
1455,SUNE,"SUNation Energy, Inc. - Common Stock",1.7599999904632568
1456,SURG,"SurgePays, Inc. - Common Stock",2.8499999046325684
1457,SUUN,SolarBank Corporation - Common Stock,1.8300000429153442
1458,SVC,Service Properties Trust - Shares of Beneficial Interest,2.2200000286102295
1459,SVCO,"Silvaco Group, Inc. - Common Stock",4.960000038146973
1460,SVIIR,Spring Valley Acquisition Corp. II - Rights,0.09950000047683716
1461,SVIIW,Spring Valley Acquisition Corp. II - Warrant,0.13269999623298645
1462,SVRA,"Savara, Inc. - Common Stock",3.069999933242798
1463,SVRE,SaverOne 2014 Ltd. - American Depositary Shares,1.3600000143051147
1464,SWAG,"Stran & Company, Inc. - Common Stock",1.2699999809265137
1465,SWIN,Solowin Holdings - Class A Ordinary Share,1.899999976158142
1466,SWVL,Swvl Holdings Corp - Ordinary Shares,4.699999809265137
1467,SXTC,"China SXT Pharmaceuticals, Inc. - Common Stock",1.2000000476837158
1468,SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",2.4700000286102295
1469,SY,So-Young International Inc. - American Depository Shares,0.8209999799728394
1470,SYBX,"Synlogic, Inc. - Common Stock",1.0800000429153442
1471,SYPR,"Sypris Solutions, Inc. - Common Stock",1.6799999475479126
1472,SYT,"SYLA Technologies Co., Ltd. - American Depositary Shares",2.119999885559082
1473,SYTA,"Siyata Mobile, Inc. - Common Shares",2.309999942779541
1474,SYTAW,"Siyata Mobile, Inc. - Warrant",0.09430000185966492
1475,TACT,TransAct Technologies Incorporated - Common Stock,3.759999990463257
1476,TAIT,Taitron Components Incorporated - Class A Common Stock,2.259999990463257
1477,TALK,"Talkspace, Inc. - Common Stock",2.9800000190734863
1478,TALKW,"Talkspace, Inc. - Warrant",0.10270000249147415
1479,TANH,Tantech Holdings Ltd. - Common Shares,2.109999895095825
1480,TAOP,Taoping Inc. - Ordinary Shares,0.27000001072883606
1481,TARA,"Protara Therapeutics, Inc.  - Common Stock",3.190000057220459
1482,TAVIR,Tavia Acquisition Corp. - Right,0.1599999964237213
1483,TBH,"Brag House Holdings, Inc. - Common Stock",0.6190000176429749
1484,TBLA,Taboola.com Ltd. - Ordinary Shares,3.4100000858306885
1485,TBMCR,Trailblazer Merger Corporation I - Rights,0.3799999952316284
1486,TC,Token Cat Limited - American Depositary Shares,0.75
1487,TCRT,"Alaunos Therapeutics, Inc. - Common Stock",2.8399999141693115
1488,TCRX,"TScan Therapeutics, Inc. - Common Stock",1.2400000095367432
1489,TDTH,Trident Digital Tech Holdings Ltd - American Depository Shares,0.2199999988079071
1490,TELA,"TELA Bio, Inc. - Common stock",1.100000023841858
1491,TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",2.5
1492,TERN,"Terns Pharmaceuticals, Inc. - Common Stock",2.880000114440918
1493,TGL,Treasure Global Inc. - Common Stock,2.0999999046325684
1494,THAR,"Tharimmune, Inc. - Common Stock",1.3300000429153442
1495,THCH,TH International Limited - Ordinary shares,2.684999942779541
1496,THTX,Theratechnologies Inc. - Common Shares,2.609999895095825
1497,TIRX,TIAN RUIXIANG Holdings Ltd - Class A Ordinary Shares,1.440999984741211
1498,TIVC,"Tivic Health Systems, Inc. - Common stock",4.269999980926514
1499,TKLF,"Tokyo Lifestyle Co., Ltd. - American Depositary Shares",3.940000057220459
1500,TLF,"Tandy Leather Factory, Inc. - common stock",2.859999895095825
1501,TLPH,"Talphera, Inc. - Common Stock",0.5
1502,TLRY,"Tilray Brands, Inc. - Common Stock",0.5
1503,TLS,Telos Corporation - Common Stock,2.7100000381469727
1504,TLSA,Tiziana Life Sciences Ltd - Common Shares,1.3600000143051147
1505,TLSIW,"TriSalus Life Sciences, Inc. - Warrant",1.399999976158142
1506,TMC,TMC the metals company Inc. - Common Stock,3.640000104904175
1507,TMCWW,TMC the metals company Inc. - Warrant,0.75
1508,TNFA,"TNF Pharmaceuticals, Inc.  - Common Stock",0.1889999955892563
1509,TNGX,"Tango Therapeutics, Inc. - Common Stock",1.5
1510,TNMG,TNL Mediagene - Ordinary Shares,0.5799999833106995
1511,TNON,"Tenon Medical, Inc. - Common Stock",1.1100000143051147
1512,TNONW,"Tenon Medical, Inc. - Warrant",0.019899999722838402
1513,TNYA,"Tenaya Therapeutics, Inc. - Common Stock",0.44999998807907104
1514,TOI,"The Oncology Institute, Inc. - Common Stock",2.990000009536743
1515,TOIIW,"The Oncology Institute, Inc. - Warrant",0.06040000170469284
1516,TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",0.8600000143051147
1517,TOP,TOP Financial Group Limited - Class A Ordinary Shares,1.340000033378601
1518,TORO,Toro Corp. - Common stock,1.8450000286102295
1519,TOUR,Tuniu Corporation - American Depositary Shares,0.9409999847412109
1520,TOYO,"TOYO Co., Ltd - Ordinary Shares",3.5510001182556152
1521,TPCS,TechPrecision Corporation - Common stock,4.0
